salary,salary_,age,education level,field,position,years of full time job,years of learn programe,[ASP .net],[Assembly],[Bash/Shell/PowerShell],[C],[C#],[C++],[Clojure],[Dart],[Elixir],[Erlang],[Go],[Groovy],[Haskell],[HTML/CSS],[Java],[JavaScript],[Julia],[Kotlin],[Lua],[Objective-C],[Ocaml],[Pascal],[Perl],[PHP],[Python],[R],[Ruby],[Rust],[Scala],[SQL]
6.50005,65000.5,38,7,5,Software Engineer,8.5,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6.50005,65000.5,28,6,5,Software Engineer,5.5,5.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,38,7,5,Software Engineer,13,1.5,3,0,1,0,3,0,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3
6.50005,65000.5,38,8,5,Full-stack developer,13,0.5,0,1,1,1,1,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,3,3,1,0,0,0,3
6.50005,65000.5,33,7,2,System Database & Analyst,5.5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,28,7,2,Data engineer,5.5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6.50005,65000.5,38,6,4,Security specialist,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6.50005,65000.5,38,7,5,DevOps specialist,13,10,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
6.50005,65000.5,28,6,5,Mobile developer,8.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6.50005,65000.5,23,6,5,Mobile developer,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6.50005,65000.5,28,6,5,Full-stack developer,3.5,8,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,3
6.50005,65000.5,38,6,5,Full-stack developer,13,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,3
6.50005,65000.5,33,6,5,Mobile developer,8.5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,55,7,5,Freelance,28,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
6.50005,65000.5,28,6,5,Software Engineer,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1
6.50005,65000.5,28,6,5,Full-stack developer,8.5,10,0,0,3,1,1,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
6.50005,65000.5,33,6,5,Software developer,8.5,8,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,33,6,5,Front-end developer,8.5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,38,7,3,IT manager,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0
6.50005,65000.5,23,6,5,Full-stack developer,3.5,5.5,0,0,3,3,3,3,0,3,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0
6.50005,65000.5,33,6,1,Educator / Instructor,0,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
6.50005,65000.5,28,6,4,Engineer,5.5,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.50005,65000.5,33,7,4,Engineer / Planner,5.5,5.5,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3
6.50005,65000.5,45.5,7,5,Software developer,18,28,0,1,3,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,0,3,1,0,3,3,1,0,0,3
6.50005,65000.5,33,6,2,System Database & Analyst,8.5,3.5,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,1,0,1,1,0,0,0,0,3
6.50005,65000.5,38,7,2,System Database & Analyst,18,8,0,1,1,3,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,1,1,0,1,0,0,3
6.50005,65000.5,38,6,3,Manager,18,24,0,0,1,1,3,1,0,0,0,0,0,0,0,1,3,3,0,3,0,0,0,1,1,1,0,0,0,0,0,1
6.50005,65000.5,38,3,3,IT manager,18,18,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3
6.50005,65000.5,38,6,4,IT support,8.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.50005,65000.5,23,6,4,Network automation,3.5,10,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,0
6.50005,65000.5,28,6,4,Robotics software engineer,3.5,10,0,0,3,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
6.50005,65000.5,38,3,4,Security Implementation Engineer,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3
6.50005,65000.5,23,6,5,Back-end developer,1.5,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6.50005,65000.5,45.5,6,5,Full-stack developer,23,13,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6.50005,65000.5,28,6,5,Full-stack developer,3.5,13,0,0,0,1,0,1,3,0,0,0,3,0,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,23,6,5,DevOps specialist,1.5,0.5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6.50005,65000.5,33,6,5,Back-end developer,8.5,10,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6.50005,65000.5,23,6,5,Back-end developer,1.5,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,3,1
6.50005,65000.5,28,7,5,Software developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3
6.50005,65000.5,23,6,5,Full-stack developer,1.5,6,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6.50005,65000.5,28,6,5,Full-stack developer,8.5,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,1,0,3,0,0,1
6.50005,65000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,3,0,0,3
6.50005,65000.5,23,7,5,Software Engineer,1.5,1.5,0,1,3,0,3,0,0,1,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.50005,65000.5,33,7,6,Web Developer,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
6.50005,65000.5,38,6,5,Software Engineer,8.5,10,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1
6.50005,65000.5,33,7,5,Full-stack developer,3.5,18,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,3,0,1,0,1,0,0,0,3,0,0,0,0,0,1
6.50005,65000.5,28,6,5,Back-end developer,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,3,3,0
6.50005,65000.5,45.5,6,5,Back-end developer,18,27,0,1,1,3,1,3,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
6.50005,65000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3
6.50005,65000.5,28,6,5,Software developer,8.5,8.5,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3
6.50005,65000.5,23,6,5,Software Engineer,1,5,1,0,1,1,1,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,1,1
6.50005,65000.5,45.5,7,3,Manager,28,28,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
6.50005,65000.5,45.5,6,3,Manager,18,8,0,0,3,3,3,3,0,3,0,0,1,1,1,3,1,3,0,1,0,1,0,3,0,3,3,0,0,0,1,3
6.50005,65000.5,33,6,3,IT manager,8.5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
6.50005,65000.5,28,6,5,Back-end developer,3.5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1
6.50005,65000.5,28,6,3,CTO,3.5,3.5,0,0,1,1,3,0,0,1,0,0,3,0,0,0,3,3,0,1,1,0,0,3,0,3,0,0,0,0,0,3
6.50005,65000.5,28,6,5,Full-stack developer,3.5,10,0,1,3,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1
6.50005,65000.5,28,6,2,Scientist,1.5,18,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3
6.50005,65000.5,28,6,5,Full-stack developer,3.5,4,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,3
6.50005,65000.5,28,6,5,Full-stack developer,3.5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
6.50005,65000.5,28,6,5,Embedded applications or devices developer,5.5,5.5,0,3,1,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7.50005,75000.5,28,6,5,Back-end developer,5.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,3
7.50005,75000.5,33,7,5,Software developer,8.5,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7.50005,75000.5,28,7,5,Software Engineer,3.5,3.5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1
7.50005,75000.5,28,6,6,SAP consultant,5.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.50005,75000.5,28,6,3,Senior Technical Consultant,8.5,8.5,0,1,1,1,1,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
7.50005,75000.5,33,6,5,Software developer,13,13,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,3
7.50005,75000.5,23,6,5,Software developer,3.5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
7.50005,75000.5,28,7,5,Full-stack developer,5.5,5.5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1
7.50005,75000.5,28,6,6,Web Developer,8.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7.50005,75000.5,45.5,8,1,Academic researcher,18,30,0,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.50005,75000.5,28,6,2,Data engineer,3.5,0.5,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1
7.50005,75000.5,33,6,3,Technical Consultant,8.5,15,0,0,1,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
7.50005,75000.5,38,7,4,Technical Support Engineer,13,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7.50005,75000.5,28,7,5,Full-stack developer,1.5,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,1,0,0,0,0,1,1,1,0,1,3
7.50005,75000.5,33,6,5,Mobile developer,8.5,8.5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1
7.50005,75000.5,28,6,6,Designer,8.5,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.50005,75000.5,28,7,5,Full-stack developer,5.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.50005,75000.5,28,6,5,Front-end developer,5.5,5.5,1,0,0,3,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7.50005,75000.5,33,7,4,Engineer,8.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.50005,75000.5,28,6,5,Full-stack developer,3.5,8.5,0,0,1,1,1,1,3,0,0,0,1,0,0,3,3,3,0,1,0,1,0,1,0,3,3,0,3,0,1,3
7.50005,75000.5,28,7,5,DevOps specialist,5.5,1.5,1,1,3,1,3,1,0,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3
7.50005,75000.5,33,6,2,Data or Business Database & Analyst,5.5,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.50005,75000.5,33,6,2,Database & Database & Analyst administrator,3.5,8.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
7.50005,75000.5,38,7,3,Product manager,18,17,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7.50005,75000.5,38,6,3,Manager,8.5,20,3,0,0,0,3,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
7.50005,75000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,3,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,3,0,1,0,0,3
7.50005,75000.5,28,6,5,DevOps specialist,5.5,10,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7.50005,75000.5,28,6,5,Full-stack developer,8.5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7.50005,75000.5,28,6,5,Full-stack developer,5.5,10,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,3,0,0,0,0,0,1
7.50005,75000.5,23,6,5,Front-end developer,3.5,3,0,1,0,1,0,0,0,0,0,0,1,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.50005,75000.5,28,6,5,Mobile developer,8.5,10,0,1,1,1,3,1,0,0,0,0,1,0,0,3,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,1
7.50005,75000.5,23,6,5,Full-stack developer,1.5,1.5,0,0,1,0,1,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7.50005,75000.5,33,6,5,Front-end developer,13,22,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
7.50005,75000.5,28,6,5,Full-stack developer,5.5,12,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
7.50005,75000.5,23,6,5,Software Engineer,1.5,6,0,1,1,1,0,1,0,0,1,0,3,0,0,3,3,3,0,1,0,1,0,0,0,3,3,0,0,0,0,3
7.50005,75000.5,33,6,5,Software Engineer,8.5,12,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7.50005,75000.5,28,6,3,Team lead,3.5,5,0,0,0,0,0,0,0,0,1,1,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3
7.50005,75000.5,23,6,5,Software Engineer,1.5,10,0,0,1,1,0,1,0,0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,3,3,0,0,1,0,3
7.50005,75000.5,45.5,7,3,CTO,8.5,5,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3
7.50005,75000.5,28,8,2,Data scientist or Machine learning specialist,1,13,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.50005,75000.5,28,6,3,Team lead,3.5,3.5,0,0,0,1,0,1,0,1,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,3,0,3,1,0,3
7.50005,75000.5,45.5,7,3,Engineering manager,28,28,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,3
7.50005,75000.5,23,6,3,IT Specialists/ Product Engineer,1.5,1.5,3,0,1,1,3,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3
7.50005,75000.5,28,6,5,Software developer,3.5,0.5,3,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
7.50005,75000.5,38,6,3,IT manager,13,14,3,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7.50005,75000.5,33,7,5,QA or Test developer,8.5,0.5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7.50005,75000.5,38,6,5,Software Engineer,13,13,0,3,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8.50005,85000.5,45.5,7,3,Manager,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,3
8.50005,85000.5,33,6,5,Software Engineer,8.5,8.5,1,0,0,1,1,0,0,0,0,0,1,0,0,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,3
8.50005,85000.5,33,6,3,Team lead,8.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.50005,85000.5,33,6,3,Engineering manager,8.5,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0
8.50005,85000.5,45.5,7,5,Back-end developer,18,3.5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
8.50005,85000.5,45.5,6,5,Freelance,18,23,0,0,1,1,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3
8.50005,85000.5,45.5,6,3,Technical Consultant,13,10,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8.50005,85000.5,38,7,3,Manager,18,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,3,0,1,0,0,0,3
8.50005,85000.5,33,6,3,Product manager,8.5,8.5,1,1,3,1,1,1,0,1,0,0,1,0,0,3,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,3
8.50005,85000.5,38,7,3,IT manager,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8.50005,85000.5,28,6,5,Full-stack developer,3.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1
8.50005,85000.5,38,6,5,Software Engineer,18,3.5,3,0,1,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
8.50005,85000.5,45.5,7,3,Engineering manager,28,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3
8.50005,85000.5,28,6,5,Full-stack developer,8.5,0.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8.50005,85000.5,38,6,5,DevOps specialist,13,13,0,1,3,3,3,3,0,0,0,0,0,0,0,3,3,3,0,3,1,1,1,3,1,3,1,0,1,0,0,3
8.50005,85000.5,28,6,3,Team lead,8.5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
8.50005,85000.5,28,6,5,Front-end developer,8.5,16,0,1,1,3,1,3,0,1,0,0,1,0,0,3,3,3,0,3,1,1,0,1,1,3,3,1,1,1,1,3
8.50005,85000.5,33,7,3,Product Owner,8.5,10,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.50005,85000.5,45.5,5,3,IT manager,28,28,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,1,0,0,0
8.50005,85000.5,28,6,3,CTO,8.5,11,0,1,1,1,0,0,0,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,3,0,0,1
8.50005,85000.5,38,6,2,System Database & Analyst,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8.50005,85000.5,45.5,6,2,System Database & Analyst,13,15,0,1,1,1,1,1,0,0,0,0,1,0,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8.50005,85000.5,45.5,7,3,Manager,18,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
8.50005,85000.5,33,6,3,Product Owner,13,17,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
8.50005,85000.5,33,6,5,Full-stack developer,13,5.5,0,0,3,1,1,1,0,1,0,0,1,0,0,3,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0
8.50005,85000.5,45.5,6,5,Full-stack developer,18,18,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,3,0,0,1,0,0,1
8.50005,85000.5,38,6,5,Full-stack developer,13,1.5,0,0,0,0,3,0,0,3,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
8.50005,85000.5,38,6,5,Software developer,18,18,0,1,1,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,3
8.50005,85000.5,28,6,5,Software Engineer,5.5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,1,0,1,1
8.50005,85000.5,28,6,5,Software Engineer,3.5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,1,3,0,0,3
8.50005,85000.5,38,6,5,Software Engineer,13,12,0,0,1,1,0,0,0,0,0,0,1,0,1,0,3,1,0,1,0,0,0,1,0,1,1,0,0,1,3,1
8.50005,85000.5,33,6,6,Web Developer,13,13,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,3,1,0,1,0,1,3
8.50005,85000.5,28,6,5,Software Engineer,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.50005,85000.5,33,7,3,IT manager,13,6,3,1,1,3,3,1,0,1,0,0,1,0,0,3,3,3,0,1,0,1,0,0,1,3,1,1,0,0,0,3
8.50005,85000.5,33,7,3,HR & HRIS Technology specialist,13,10,3,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8.50005,85000.5,33,7,4,Core Network Engineer,8.5,8.5,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,1,0,3,0,0,0,0,1
9.50005,95000.5,38,7,3,IT manager,18,20,0,0,3,1,1,0,0,0,0,0,1,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9.50005,95000.5,38,6,2,Business Database & Analyst,13,8.5,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
9.50005,95000.5,28,6,5,Full-stack developer,8.5,8.5,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1
9.50005,95000.5,33,7,5,.NET Programmer,13,0.5,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9.50005,95000.5,38,7,4,Computer Architect,18,21,1,0,0,1,1,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,1,1,0,0,0,0,0,3
9.50005,95000.5,33,7,4,Network Engineer,8.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.50005,95000.5,33,6,5,QA or Test developer,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.50005,95000.5,28,6,5,Mobile developer,5.5,5.5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,0,1,0,3,0,0,0,0,3,0,3,0,0,1
9.50005,95000.5,45.5,7,3,Engineering manager,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9.50005,95000.5,45.5,7,5,Desktop or Enterprise applications developer,23,23,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
